Area_ID,Area
7044,column
7045,combinatorial
7046,combustion
7047,commercial phenomena
7048,comorbidity
7049,comparative study
7050,complication
7051,compression
7052,computer prediction
7053,computer simulation
7054,concentration (parameters)
7055,concrete
7056,conductometry
7057,configuration scrubbing
7058,confocal microscopy
7059,confounding
7060,congestive heart failure
7061,conjugation
7062,contrast enhancement
7063,contrast medium
7064,controlled clinical trial
7065,controlled study
7066,cooperation
7067,corticosteroid
7068,cost effectiveness analysis
7069,cost-benefit analysis
7070,coumarin
7071,cpfem
7072,cross-sectional study
7073,cyclic loading
7074,cyclic potentiometry
7075,cycloaddition
7076,cylinder
7077,cytology
7078,dMRI
7079,daily life activity
7080,dam repair
7081,damage
7082,data base
7083,data processing
7084,data set
7085,database
7086,decellularization
7087,decision tree
7088,decommissioning
7089,decomposition
7090,deformation
7091,demand analysis
7092,demography
7093,density
7094,depression
7095,detection method
7096,developable
7097,device failure analysis
7098,device therapy
7099,devices
7100,diabetes mellitus
7101,diagnosis
7102,diagnostic accuracy
7103,diagnostic imaging
7104,diagnostic test accuracy study
7105,dimeticone
7106,directness
7107,disability
7108,disease exacerbation
7109,disease model
7110,disease severity
7111,dislocation
7112,distribution system
7113,disulfide bond
7114,documentation
7115,dopamine
7116,drug approval
7117,drug delivery system
7118,drug dosage form comparison
7119,drug effect
7120,drug efficacy
7121,drug formulation
7122,drug potency
7123,drug release
7124,drug uptake
7125,dust
7126,dynamic analysis
7127,dynamics
7128,early cancer diagnosis
7129,early diagnosis
7130,earthquake damage
7131,earthquake engineering
7132,earthquake event
7133,earthquake magnitude
7134,earthquake mechanism
7135,earthquake rupture
7136,ebsd
7137,economic analysis
7138,economic aspect
7139,economic development
7140,economics
7141,education
7142,effect heredity
7143,elbow
7144,electric conductance
7145,electric conductivity
7146,electricity
7147,electrochemical method
7148,electrode
7149,electromagnetism
7150,electromyography
7151,electronic device
7152,electronic health record
7153,element-gain paradox
7154,empirical analysis
7155,employment
7156,encapsulation
7157,endotoxin
7158,energy
7159,energy efficiency
7160,energy policy
7161,energy storage
7162,entrepreneurship
7163,environmental monitoring
7164,environmental planning
7165,enzyme
7166,enzyme active site
7167,enzyme immobilization
7168,enzyme linked immunosorbent assay
7169,enzyme purification
7170,enzyme stability
7171,enzyme variant
7172,enzymology
7173,epidemiology
7174,epithelium cell
7175,epithelization
7176,equalization
7177,equipment design
7178,erectile dysfunction
7179,erratum
7180,essential tremor
7181,estimation method
7182,ethics
7183,evaluation study
7184,ex vivo study
7185,excess
7186,excitation
7187,excitation contraction coupling
7188,exercise intensity
7189,experimental study
7190,experimental therapy
7191,extraction
7192,extreme event
7193,factual database
7194,feasibility study
7195,female
7196,femoroacetabular impingement
7197,femur
7198,ferritin
7199,fibrin
7200,finite difference method
7201,finite element analysis
7202,flexure
7203,fluid mechanics
7204,fluorescence
7205,fluorescent lighting
7206,fly ash
7207,foam
7208,follow up
7209,foot joint
7210,football
7211,football player
7212,forearm
7213,forefoot strike
7214,forest
7215,fossil fuel
7216,foundation
7217,fractional inhibitory concentration index
7218,fracture
7219,free surface flow
7220,fuel cell
7221,gadodiamide
7222,gadolinium
7223,gadolinium chloride gd 153
7224,gadolinium diethylene triaminepentaacetic acid bis glucosamide
7225,gadolinium pentetate
7226,gadolinium pentetate derivative
7227,gadolinium pentetate meglumine
7228,gadolinium-DTPA bis-glucosamide
7229,gait
7230,galyfilcon A
7231,gene expression
7232,genetic algorithm
7233,genetic procedures
7234,genetics
7235,geographic information system
7236,geometry
7237,geotechnical engineering
7238,glibenclamide
7239,glucose
7240,glutamine
7241,glycemic control
7242,gout
7243,government
7244,grasping forceps
7245,gravel bed stream
7246,grid cell
7247,ground motion
7248,ground reaction force
7249,guanine nucleotide binding protein
7250,guideline
7251,gyrostabilizer
7252,hand
7253,hazard assessment
7254,health insurance
7255,heart atrium
7256,height
7257,helmet
7258,hip
7259,hip fracture
7260,hip osteoarthritis
7261,histogram
7262,histology
7263,histopathology
7264,housing
7265,human
7266,human cell
7267,human experiment
7268,human tissue
7269,human-swarm interaction
7270,hurricane
7271,hydrodynamics
7272,hypertension
7273,illumination
7274,image analysis
7275,image quality
7276,image resolution
7277,imaging method
7278,immobilized enzyme
7279,immune response
7280,immunohistochemistry
7281,immunomodulation
7282,immunotherapy
7283,impact
7284,impedance
7285,in vitro study
7286,in vivo study
7287,incidence
7288,incubation time
7289,indoor air pollution
7290,induced pluripotent stem cell
7291,inductively coupled plasma mass spectrometry
7292,infection prevention
7293,information
7294,information processing
7295,information retrieval
7296,information system
7297,infrastructural development
7298,inhalational drug administration
7299,injection
7300,injuries
7301,injury scale
7302,injury severity
7303,inorganic compound
7304,insulin dependent diabetes mellitus
7305,integrated approach
7306,interface
7307,interleaving
7308,intermethod comparison
7309,internal knee extension moment
7310,inverse filter
7311,iron oxide
7312,ischemic heart disease
7313,isolation and purification
7314,isotope labeling
7315,jackknife test
7316,joint
7317,joint characteristics and functions
7318,joint degeneration
7319,kidney perfusion
7320,kidney transplantation
7321,kinematics
7322,kinetics
7323,knee
7324,knee flexion angle
7325,knee function
7326,knee osteoarthritis
7327,lab on a chip
7328,land use
7329,landslide
7330,language use
7331,large scale production
7332,latanoprost
7333,layer thickness
7334,leap motion controller
7335,lenticular stiffener
7336,leukemia
7337,licensing
7338,lidar
7339,limb tremor
7340,limit of detection
7341,liquefaction
7342,liver
7343,liver injury
7344,losartan
7345,low temperature
7346,lysine
7347,lysozyme
7348,machine
7349,macrogol
7350,macrogol derivative
7351,magnetic nanoparticle
7352,maize
7353,major clinical study
7354,male
7355,mapping
7356,mass spectrometry
7357,mathematical model
7358,measurement accuracy
7359,mechanical stress
7360,mechanics
7361,membrane protein
7362,mesenchymal stem cell
7363,mesenchymal stem cell transplantation
7364,mesenchymal stroma cell
7365,metabolic engineering
7366,metabolism
7367,metatarsophalangeal joint
7368,methane
7369,methodology
7370,microcapsule
7371,microfluidic analysis
7372,microfluidics
7373,microtechnology
7374,middle aged
7375,midtarsal locking
7376,miniaturization
7377,minimally invasive surgery
7378,minimum inhibitory concentration
7379,model validation
7380,molecular model
7381,molecular scaffold
7382,monitoring
7383,mouse
7384,mouth cancer
7385,mouth tumor
7386,movement (physiology)
7387,multifunctional
7388,muscle contraction
7389,muscle excitation
7390,muscle strength
7391,muscle training
7392,musculoskeletal system parameters
7393,mutant mouse strain
7394,nanocomposite
7395,nanocomposite piezo responsive foam sensor
7396,nanofabrication
7397,nanomaterial
7398,nanomedicine
7399,nanoparticle
7400,nanotechnology
7401,neighborhood
7402,nocv1
7403,noise
7404,nonhuman
7405,nonlinear system
7406,nonlinearity
7407,nonobese diabetic mouse
7408,normal human
7409,nuclear magnetic resonance imaging
7410,nucleic acid
7411,nucleic acid analysis
7412,nucleic acid hybridization
7413,nude mouse
7414,numerical method
7415,numerical model
7416,nylon
7417,oncoprotein
7418,one-dimensional modeling
7419,optical instrumentation
7420,optimization
7421,organometallic compound
7422,origami
7423,oscillation
7424,osteoarthritis
7425,osteoporosis
7426,oxic conditions
7427,oxidation
7428,pain measurement
7429,paraquat
7430,patent
7431,pathogen clearance
7432,pathogenesis
7433,pathology
7434,pathophysiology
7435,pedagogy
7436,pentetate bismetylamide
7437,pentetic acid
7438,pentetic acid derivative
7439,performance assessment
7440,personalized medicine
7441,phosphate buffered saline
7442,photoinitiator
7443,physical parameters
7444,physiologic monitoring
7445,physiology
7446,piezoelectricity
7447,pig
7448,pile
7449,pipe flow
7450,pipeline
7451,plant leaf
7452,pleiotropy
7453,point of care system
7454,point of care testing
7455,polarization
7456,policy
7457,politef
7458,poly(dimethylsiloxane)-polyamide copolymer
7459,polymerization
7460,polysulfone
7461,polyurethan
7462,polyurethan foam
7463,poverty
7464,power generation
7465,practical secrecy coding
7466,practice guideline
7467,prediction
7468,predictive value
7469,pressure
7470,pressure transducer
7471,prevalence
7472,prevention and control
7473,price dynamics
7474,priority journal
7475,probability
7476,procedures
7477,process development
7478,process optimization
7479,prognosis
7480,propanol
7481,prospective study
7482,protein
7483,protein binding
7484,protein conformation
7485,protein degradation
7486,protein determination
7487,protein engineering
7488,protein expression
7489,protein folding
7490,protein function
7491,protein glutamine gamma glutamyltransferase
7492,protein glutamine gamma glutamyltransferase 2
7493,protein stability
7494,protein synthesis
7495,protein transcription
7496,protein translation
7497,proteome
7498,proteomics
7499,public health
7500,pulsatile flow
7501,quadriceps femoris muscle
7502,quadriceps strengthening
7503,quasi-geostrophic flow
7504,quercetin
7505,quorum sensing
7506,radar
7507,radiation absorption
7508,radiography
7509,radiometer
7510,randomized controlled trial
7511,randomized controlled trial (topic)
7512,range of motion
7513,rat
7514,reaction kinetics
7515,reaction rate
7516,reactive transport
7517,rearfoot strike
7518,reasoning
7519,receiver operating characteristic
7520,recombinant protein
7521,reconstruction
7522,recurrent disease
7523,redesign
7524,reduction (chemistry)
7525,regenerative medicine
7526,remission
7527,reproducibility
7528,requirements
7529,reservoir
7530,resin
7531,resistance training
7532,rigidity
7533,risk assessment
7534,robot assisted surgery
7535,robotic surgical procedure
7536,robotics
7537,rosin
7538,rotation
7539,running
7540,running strike pattern
7541,safety
7542,sagittal plane walking biomechanics
7543,saliva
7544,sample preparation multiplexer
7545,sampling
7546,satellite sensor
7547,scalable
7548,scanned beams
7549,scanning electron microscopy
7550,scattering
7551,scatterometer
7552,scrambling
7553,screening
7554,season
7555,security
7556,sediment
7557,sediment transport
7558,sedimentation
7559,seismic design
7560,seismic response
7561,seismicity
7562,sensitivity analysis
7563,sensitivity and specificity
7564,serine protease HTRA1
7565,serpentine
7566,sexual behavior
7567,shells
7568,shoe
7569,shoulder
7570,signal detection
7571,signal processing
7572,signal transduction
7573,simulation
7574,site effect
7575,site investigation
7576,skin fibroblast
7577,sleep disorder
7578,software
7579,soil classification
7580,soil profile
7581,soil-structure interaction
7582,solid phase extraction
7583,solubility
7584,solvent
7585,space
7586,spatial resolution
7587,spectroscopy
7588,sphere
7589,spheroid
7590,spine fracture
7591,sports equipment
7592,standards
7593,state inference
7594,statistical analysis
7595,statistical model
7596,statistics and numerical data
7597,steel
7598,stem cell transplantation
7599,stiffness
7600,strength
7601,streptavidin
7602,stress
7603,stress strain relationship
7604,strong motion
7605,structural response
7606,structure activity relation
7607,stylet
7608,subsoil
7609,suburban population
7610,sudan I
7611,sulfide
7612,superheating field
7613,superior cava vein
7614,supernatant
7615,support vector machine
7616,suppression
7617,surface area
7618,surface property
7619,sustainability
7620,suture technique
7621,swarms
7622,swelling
7623,synovium
7624,synthesis
7625,technological development
7626,temperature effect
7627,temporomandibular joint
7628,teratoma
7629,theoretical model
7630,theoretical study
7631,thermal smoothing (TS)
7632,thermostability
7633,three dimensional imaging
7634,three dimensional printing
7635,three-dimensional modeling
7636,thunderstorm
7637,timing scheme
7638,tissue scaffold
7639,torque
7640,traffic accident
7641,training
7642,transcription regulation
7643,transfer RNA
7644,transforming growth factor beta1
7645,treadmill
7646,tremor
7647,trichloroethylene
7648,trigger mechanism
7649,turbulence
7650,ultraviolet spectrophotometry
7651,unclassified drug
7652,university
7653,upper limb
7654,upregulation
7655,urban area
7656,urinary tract infection
7657,usability
7658,validation process
7659,variability
7660,vascularization
7661,velocity
7662,vertical ground reaction force
7663,vertically aligned carbon nanotube array
7664,videorecording
7665,viral protein
7666,virology
7667,virus DNA
7668,virus RNA
7669,virus detection
7670,virus like agent
7671,viscoelasticity
7672,visuals
7673,voicing
7674,volatilization
7675,walking
7676,walking speed
7677,water supply
7678,wave field
7679,weak/moderate inversion
7680,weight bearing
7681,welding
7682,wharf
7683,whisper
7684,wind direction
7685,wind power
7686,windlass mechanism
7687,winter
7688,workarounds
7689,wound
