Source title,Year,Type,Edition,Authors_list,TitleID,Title,Decision,Approval,Reviewer,Review_Text,Who_Assign
"ASEE Annual Conference and Exposition, Conference Proceedings",2017,Conference,1.0,"['Rahman M.', ' Harrington M.', ' Stott M.A.', ' Hawkins A.R.', ' Schmidt H.']",841,Single particle fluorescence analysis on demand on electro-optofluidic chip with gated particle delivery,1,Yes, Fletcher T.H.,Awesome,Chair 8
"ASEE Annual Conference and Exposition, Conference Proceedings",2017,Conference,1.0,"['Rahman M.', ' Harrington M.', ' Stott M.A.', ' Hawkins A.R.', ' Schmidt H.']",841,Single particle fluorescence analysis on demand on electro-optofluidic chip with gated particle delivery,0,Yes, Magleby S.P.,Old Idea,Chair 8
"ASEE Annual Conference and Exposition, Conference Proceedings",2017,Conference,1.0,"['Rahman M.', ' Harrington M.', ' Stott M.A.', ' Hawkins A.R.', ' Schmidt H.']",841,Single particle fluorescence analysis on demand on electro-optofluidic chip with gated particle delivery,1,Yes, Howell L.L.,Great,Chair 8
Proceedings of the ASME Design Engineering Technical Conference,2017,Conference,1.0,"['Desai A.', ' Lee D.-J.', ' Kochenderfer M.J.']",842,Efficient feature descriptor for unmanned aerial vehicle ground moving object tracking,1,Yes, Howell L.L.,Sound Work,Chair 1
Proceedings of the ASME Design Engineering Technical Conference,2017,Conference,1.0,"['Desai A.', ' Lee D.-J.', ' Kochenderfer M.J.']",842,Efficient feature descriptor for unmanned aerial vehicle ground moving object tracking,1,Yes, Fletcher T.H.,Excellent,Chair 1
Proceedings of the ASME Design Engineering Technical Conference,2017,Conference,1.0,"['Desai A.', ' Lee D.-J.', ' Kochenderfer M.J.']",842,Efficient feature descriptor for unmanned aerial vehicle ground moving object tracking,1,Yes, Warnick K.F.,Great,Chair 2
Proceedings of SPIE - The International Society for Optical Engineering,2017,Conference,1.0,"['Fredrickson A.', ' Rollins K.M.', ' Nicks J.']",843,Passive force-deflection behavior of geosynthetic-reinforced soil backfill based on large-scale tests,1,Yes, Schmidt H.,Great,Chair 5
Proceedings of SPIE - The International Society for Optical Engineering,2017,Conference,1.0,"['Fredrickson A.', ' Rollins K.M.', ' Nicks J.']",843,Passive force-deflection behavior of geosynthetic-reinforced soil backfill based on large-scale tests,1,Yes, Fletcher T.H.,Great,Chair 6
Proceedings of SPIE - The International Society for Optical Engineering,2017,Conference,1.0,"['Fredrickson A.', ' Rollins K.M.', ' Nicks J.']",843,Passive force-deflection behavior of geosynthetic-reinforced soil backfill based on large-scale tests,0,Yes, Warnick K.F.,Need Major Revision,Chair 5
Optics InfoBase Conference Papers,2017,Conference,1.0,"['Mojica J.L.', ' Petersen D.', ' Hansen B.', ' Powell K.M.', ' Hedengren J.D.']",844,Optimal combined long-term facility design and short-term operational strategy for CHP capacity investments,1,Yes, Magleby S.P.,Great,Chair 3
Optics InfoBase Conference Papers,2017,Conference,1.0,"['Mojica J.L.', ' Petersen D.', ' Hansen B.', ' Powell K.M.', ' Hedengren J.D.']",844,Optimal combined long-term facility design and short-term operational strategy for CHP capacity investments,1,Yes, Schmidt H.,Innovative Idea,Chair 3
Optics InfoBase Conference Papers,2017,Conference,1.0,"['Mojica J.L.', ' Petersen D.', ' Hansen B.', ' Powell K.M.', ' Hedengren J.D.']",844,Optimal combined long-term facility design and short-term operational strategy for CHP capacity investments,1,Yes, Howell L.L.,Sound Work,Chair 3
Proceedings of the International Telemetering Conference,2017,Conference,1.0,"['Jellen E.N.', ' Jackson E.W.', ' Maughan P.J.']",845,"Oat improvement and innovation using wild genetic resources (poaceae, Avena spp.): Elevating “oats” to a new level and stature",0,Yes, Warnick K.F.,Exist Some Problems,Chair 9
Proceedings of the International Telemetering Conference,2017,Conference,1.0,"['Jellen E.N.', ' Jackson E.W.', ' Maughan P.J.']",845,"Oat improvement and innovation using wild genetic resources (poaceae, Avena spp.): Elevating “oats” to a new level and stature",1,Yes, Schmidt H.,Sound Work,Chair 10
Proceedings of the International Telemetering Conference,2017,Conference,1.0,"['Jellen E.N.', ' Jackson E.W.', ' Maughan P.J.']",845,"Oat improvement and innovation using wild genetic resources (poaceae, Avena spp.): Elevating “oats” to a new level and stature",1,Yes, Fletcher T.H.,Nice Findings,Chair 9
Proceedings of SPIE - The International Society for Optical Engineering,2017,Conference,1.0,"['Wang Y.', ' Fry A.', ' Wendt J.O.L.']",846,Ash deposition during advanced oxy-coal combustion using minimum recycled flue gas,1,Yes, Howell L.L.,Sound Work,Chair 5
Proceedings of SPIE - The International Society for Optical Engineering,2017,Conference,1.0,"['Wang Y.', ' Fry A.', ' Wendt J.O.L.']",846,Ash deposition during advanced oxy-coal combustion using minimum recycled flue gas,0,Yes, Magleby S.P.,Need Improvement,Chair 6
Proceedings of SPIE - The International Society for Optical Engineering,2017,Conference,1.0,"['Wang Y.', ' Fry A.', ' Wendt J.O.L.']",846,Ash deposition during advanced oxy-coal combustion using minimum recycled flue gas,1,Yes, Hawkins A.R.,Nice Findings,Chair 6
Proceedings of the ASME Design Engineering Technical Conference,2017,Conference,1.0,"['Rice M.', ' Josephson C.', ' Perrins E.']",847,Optimizing coded 16-APSK for aeronautical mobile telemetry,1,Yes, Warnick K.F.,Sound Work,Chair 1
Proceedings of the ASME Design Engineering Technical Conference,2017,Conference,1.0,"['Rice M.', ' Josephson C.', ' Perrins E.']",847,Optimizing coded 16-APSK for aeronautical mobile telemetry,1,Yes, Hawkins A.R.,Innovative Idea,Chair 1
Proceedings of the ASME Design Engineering Technical Conference,2017,Conference,1.0,"['Rice M.', ' Josephson C.', ' Perrins E.']",847,Optimizing coded 16-APSK for aeronautical mobile telemetry,1,Yes, Schmidt H.,Excellent,Chair 1
"ASEE Annual Conference and Exposition, Conference Proceedings",2017,Conference,1.0,"['Afran M.S.', ' Saquib M.', ' Rice M.']",848,Sparse MMSE equalizer for GTR-STBC in aeronautical telemetry,1,Yes, Hawkins A.R.,Sound Work,Chair 7
"ASEE Annual Conference and Exposition, Conference Proceedings",2017,Conference,1.0,"['Afran M.S.', ' Saquib M.', ' Rice M.']",848,Sparse MMSE equalizer for GTR-STBC in aeronautical telemetry,1,Yes, Fletcher T.H.,Great,Chair 7
"ASEE Annual Conference and Exposition, Conference Proceedings",2017,Conference,1.0,"['Afran M.S.', ' Saquib M.', ' Rice M.']",848,Sparse MMSE equalizer for GTR-STBC in aeronautical telemetry,0,Yes, Warnick K.F.,Need Improvement,Chair 8
Proceedings of the ASME Design Engineering Technical Conference,2017,Conference,1.0,"['Josephson A.J.', ' Hopkins E.', ' Linn R.R.', ' Lignell D.O.']",849,Modeling soot formation from solid complex fuels,1,Yes, Magleby S.P.,Great,Chair 1
Proceedings of the ASME Design Engineering Technical Conference,2017,Conference,1.0,"['Josephson A.J.', ' Hopkins E.', ' Linn R.R.', ' Lignell D.O.']",849,Modeling soot formation from solid complex fuels,0,Yes, Hawkins A.R.,Need Major Revision,Chair 1
Proceedings of the ASME Design Engineering Technical Conference,2017,Conference,1.0,"['Josephson A.J.', ' Hopkins E.', ' Linn R.R.', ' Lignell D.O.']",849,Modeling soot formation from solid complex fuels,1,Yes, Howell L.L.,Great,Chair 2
IEEE Transactions on Antennas and Propagation,2017,Journal,,"['Holland T.', ' Fletcher T.H.']",850,Modeling effects of annealing on coal char reactivity to O2 and CO2 based on preparation conditions,1,Yes, Howell L.L.,Great,Editor 1
IEEE Transactions on Antennas and Propagation,2017,Journal,,"['Holland T.', ' Fletcher T.H.']",850,Modeling effects of annealing on coal char reactivity to O2 and CO2 based on preparation conditions,1,Yes, Schmidt H.,Sound Work,Editor 1
IEEE Transactions on Antennas and Propagation,2017,Journal,,"['Holland T.', ' Fletcher T.H.']",850,Modeling effects of annealing on coal char reactivity to O2 and CO2 based on preparation conditions,0,Yes, Magleby S.P.,Need Major Revision,Editor 1
Proceedings of the ASME Design Engineering Technical Conference,2017,Conference,1.0,"['Billings B.', ' Roberts M.', ' Butler B.', ' Fletcher T.H.']",851,Modeling the coanda effect with FDS and STARCCM+ to predict the effect of fires on slopes for implications of wildland firefighter safety,1,Yes, Magleby S.P.,Sound Work,Chair 1
Proceedings of the ASME Design Engineering Technical Conference,2017,Conference,1.0,"['Billings B.', ' Roberts M.', ' Butler B.', ' Fletcher T.H.']",851,Modeling the coanda effect with FDS and STARCCM+ to predict the effect of fires on slopes for implications of wildland firefighter safety,1,Yes, Warnick K.F.,Great,Chair 1
Proceedings of the ASME Design Engineering Technical Conference,2017,Conference,1.0,"['Billings B.', ' Roberts M.', ' Butler B.', ' Fletcher T.H.']",851,Modeling the coanda effect with FDS and STARCCM+ to predict the effect of fires on slopes for implications of wildland firefighter safety,1,Yes, Hawkins A.R.,Sound Work,Chair 2
Proceedings of SPIE - The International Society for Optical Engineering,2017,Conference,1.0,"['Tolman S.S.', ' Magleby S.P.', ' Howell L.L.']",852,Elastic energy absorption of origami-based corrugations,1,Yes, Schmidt H.,Great,Chair 6
Proceedings of SPIE - The International Society for Optical Engineering,2017,Conference,1.0,"['Tolman S.S.', ' Magleby S.P.', ' Howell L.L.']",852,Elastic energy absorption of origami-based corrugations,1,Yes, Fletcher T.H.,Sound Work,Chair 6
Proceedings of SPIE - The International Society for Optical Engineering,2017,Conference,1.0,"['Tolman S.S.', ' Magleby S.P.', ' Howell L.L.']",852,Elastic energy absorption of origami-based corrugations,1,Yes, Hawkins A.R.,Nice Findings,Chair 6
Proceedings of SPIE - The International Society for Optical Engineering,2017,Conference,1.0,"['Chen G.', ' Ma F.', ' Bai R.', ' Magleby S.P.', ' Howell L.L.']",853,A framework for energy-based kinetostatic modeling of compliant mechanisms,0,Yes, Fletcher T.H.,Need Major Revision,Chair 5
Proceedings of SPIE - The International Society for Optical Engineering,2017,Conference,1.0,"['Chen G.', ' Ma F.', ' Bai R.', ' Magleby S.P.', ' Howell L.L.']",853,A framework for energy-based kinetostatic modeling of compliant mechanisms,1,Yes, Hawkins A.R.,Nice Findings,Chair 6
Proceedings of SPIE - The International Society for Optical Engineering,2017,Conference,1.0,"['Chen G.', ' Ma F.', ' Bai R.', ' Magleby S.P.', ' Howell L.L.']",853,A framework for energy-based kinetostatic modeling of compliant mechanisms,1,Yes, Warnick K.F.,Nice Findings,Chair 6
International Journal of Heat and Mass Transfer,2017,Journal,,"['Lang R.J.', ' Nelson T.', ' Magleby S.', ' Howell L.']",854,Kinematics and discretization of curved-fold mechanisms,1,Yes, Hawkins A.R.,Great,Editor 5
International Journal of Heat and Mass Transfer,2017,Journal,,"['Lang R.J.', ' Nelson T.', ' Magleby S.', ' Howell L.']",854,Kinematics and discretization of curved-fold mechanisms,1,Yes, Howell L.L.,Innovative Idea,Editor 5
International Journal of Heat and Mass Transfer,2017,Journal,,"['Lang R.J.', ' Nelson T.', ' Magleby S.', ' Howell L.']",854,Kinematics and discretization of curved-fold mechanisms,1,Yes, Fletcher T.H.,Nice Findings,Editor 5
Proceedings of SPIE - The International Society for Optical Engineering,2017,Conference,1.0,"['Tolman K.A.', ' Lang R.J.', ' Magleby S.P.', ' Howell L.L.']",855,Split-vertex technique for thickness-accommodation in origami-based mechanisms,1,Yes, Hawkins A.R.,Great,Chair 6
Proceedings of SPIE - The International Society for Optical Engineering,2017,Conference,1.0,"['Tolman K.A.', ' Lang R.J.', ' Magleby S.P.', ' Howell L.L.']",855,Split-vertex technique for thickness-accommodation in origami-based mechanisms,1,Yes, Schmidt H.,Excellent,Chair 5
Proceedings of SPIE - The International Society for Optical Engineering,2017,Conference,1.0,"['Tolman K.A.', ' Lang R.J.', ' Magleby S.P.', ' Howell L.L.']",855,Split-vertex technique for thickness-accommodation in origami-based mechanisms,1,Yes, Fletcher T.H.,Nice Findings,Chair 6
Proceedings of the International Telemetering Conference,2017,Conference,1.0,"['Lang R.J.', ' Howell L.']",856,Rigidly foldable quadrilateral meshes from angle arrays,1,Yes, Hawkins A.R.,Nice Findings,Chair 10
Proceedings of the International Telemetering Conference,2017,Conference,1.0,"['Lang R.J.', ' Howell L.']",856,Rigidly foldable quadrilateral meshes from angle arrays,1,Yes, Warnick K.F.,Awesome,Chair 9
Proceedings of the International Telemetering Conference,2017,Conference,1.0,"['Lang R.J.', ' Howell L.']",856,Rigidly foldable quadrilateral meshes from angle arrays,1,Yes, Fletcher T.H.,Fantastic,Chair 9
Geotechnical Special Publication,2017,Journal,,"['Nevers D.R.', ' Brushett F.R.', ' Wheeler D.R.']",857,Engineering radical polymer electrodes for electrochemical energy storage,1,Yes, Schmidt H.,Great,Editor 8
Geotechnical Special Publication,2017,Journal,,"['Nevers D.R.', ' Brushett F.R.', ' Wheeler D.R.']",857,Engineering radical polymer electrodes for electrochemical energy storage,1,Yes, Warnick K.F.,Great,Editor 7
Geotechnical Special Publication,2017,Journal,,"['Nevers D.R.', ' Brushett F.R.', ' Wheeler D.R.']",857,Engineering radical polymer electrodes for electrochemical energy storage,0,Yes, Magleby S.P.,Old Idea,Editor 7
Optics InfoBase Conference Papers,2017,Conference,1.0,"['Brownlee B.J.', ' Marr K.M.', ' Claussen J.C.', ' Iverson B.D.']",858,"Improving sensitivity of electrochemical sensors with convective transport in free-standing, carbon nanotube structures",1,Yes, Warnick K.F.,Great,Chair 3
Optics InfoBase Conference Papers,2017,Conference,1.0,"['Brownlee B.J.', ' Marr K.M.', ' Claussen J.C.', ' Iverson B.D.']",858,"Improving sensitivity of electrochemical sensors with convective transport in free-standing, carbon nanotube structures",1,Yes, Magleby S.P.,Great,Chair 3
Optics InfoBase Conference Papers,2017,Conference,1.0,"['Brownlee B.J.', ' Marr K.M.', ' Claussen J.C.', ' Iverson B.D.']",858,"Improving sensitivity of electrochemical sensors with convective transport in free-standing, carbon nanotube structures",1,Yes, Hawkins A.R.,Sound Work,Chair 3
IEEE Transactions on Antennas and Propagation,2017,Journal,,"['Aghito M.', ' Bjørkevoll K.S.', ' Nybø R.', ' Eaton A.', ' Hedengren J.']",859,Automatic model calibration for drilling automation,1,Yes, Magleby S.P.,Awesome,Editor 1
IEEE Transactions on Antennas and Propagation,2017,Journal,,"['Aghito M.', ' Bjørkevoll K.S.', ' Nybø R.', ' Eaton A.', ' Hedengren J.']",859,Automatic model calibration for drilling automation,1,Yes, Schmidt H.,Great,Editor 1
IEEE Transactions on Antennas and Propagation,2017,Journal,,"['Aghito M.', ' Bjørkevoll K.S.', ' Nybø R.', ' Eaton A.', ' Hedengren J.']",859,Automatic model calibration for drilling automation,1,Yes, Hawkins A.R.,Nice Findings,Editor 2
Proceedings of SPIE - The International Society for Optical Engineering,2017,Conference,1.0,"['Ozcelik D.', ' Cai H.', ' Leake K.D.', ' Hawkins A.R.', ' Schmidt H.']",860,Optofluidic bioanalysis: Fundamentals and applications,1,Yes, Magleby S.P.,Fantastic,Chair 5
Proceedings of SPIE - The International Society for Optical Engineering,2017,Conference,1.0,"['Ozcelik D.', ' Cai H.', ' Leake K.D.', ' Hawkins A.R.', ' Schmidt H.']",860,Optofluidic bioanalysis: Fundamentals and applications,1,Yes, Howell L.L.,Excellent,Chair 5
Proceedings of SPIE - The International Society for Optical Engineering,2017,Conference,1.0,"['Ozcelik D.', ' Cai H.', ' Leake K.D.', ' Hawkins A.R.', ' Schmidt H.']",860,Optofluidic bioanalysis: Fundamentals and applications,1,Yes, Warnick K.F.,Sound Work,Chair 5
"ASEE Annual Conference and Exposition, Conference Proceedings",2017,Conference,1.0,"['Reichman B.O.', ' Gee K.L.', ' Neilsen T.B.', ' Hales Swift S.', ' Wall A.T.', ' Gallagher H.L.', ' Micah Downing J.', ' James M.M.']",861,Acoustic shock formation in noise propagation during ground run-up operations of military aircraft,1,Yes, Howell L.L.,Great,Chair 7
"ASEE Annual Conference and Exposition, Conference Proceedings",2017,Conference,1.0,"['Reichman B.O.', ' Gee K.L.', ' Neilsen T.B.', ' Hales Swift S.', ' Wall A.T.', ' Gallagher H.L.', ' Micah Downing J.', ' James M.M.']",861,Acoustic shock formation in noise propagation during ground run-up operations of military aircraft,1,Yes, Schmidt H.,Nice Findings,Chair 8
"ASEE Annual Conference and Exposition, Conference Proceedings",2017,Conference,1.0,"['Reichman B.O.', ' Gee K.L.', ' Neilsen T.B.', ' Hales Swift S.', ' Wall A.T.', ' Gallagher H.L.', ' Micah Downing J.', ' James M.M.']",861,Acoustic shock formation in noise propagation during ground run-up operations of military aircraft,1,Yes, Warnick K.F.,Innovative Idea,Chair 8
Proceedings of SPIE - The International Society for Optical Engineering,2017,Conference,1.0,"['Neilsen T.B.', ' Vaughn A.B.', ' Gee K.L.', ' Akamine M.', ' Okamoto K.', ' Teramoto S.', ' Tsutsumi S.']",862,Level-educed wavepacket representation of Mach 1.8 laboratory-scale jet noise,0,Yes, Schmidt H.,Old Idea,Chair 6
